Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
1518,Solved,18535,0.006141,1
1522,Solved,3470,0.001744,1
1523,Solved,13553,0.004927,1
1524,Solved,5775,0.002358,1
1526,Solved,9396,0.003885,1
1527,Solved,1560071,0.459667,1
1528,Solved,6465,0.003124,1
1530,Solved,8971,0.003857,1
1531,Solved,124907,0.037434,1
1535,Solved,18745,0.006559,1
1536,Solved,5336,0.002336,1
1538,Solved,21,0.000902,1
1539,Solved,36374,0.011579,1
1542,Solved,480721,0.084777,1
1543,Solved,121,0.000927,1
1544,Solved,78386,0.023623,1
1545,Solved,34708,0.011275,1
1546,Solved,1464251,0.24983,1
1547,Solved,159811,0.046585,1
1549,Solved,523635,0.152808,1
1552,Solved,1637302,0.460022,1
1554,Solved,10421,0.003772,1
1555,Solved,6045,0.002908,1
1556,Solved,2544914,0.442469,1
1557,Solved,3662,0.0023,1
1558,Solved,11859,0.002995,1
1559,Solved,161854,0.046991,1
1561,Solved,4563959,1.00101,1
1562,Solved,18986,0.004156,1
1564,Solved,389,0.001128,1
1565,Solved,1399,0.001888,1
1567,Solved,55930,0.01144,1
1568,Solved,14640166,4.27032,1
1570,Solved,4740544,1.42797,1
1571,Solved,2513975,0.670875,1
1572,Solved,23836,0.007928,1
1573,Solved,475,0.001466,1
1574,Solved,15376,0.00328,1
1577,Solved,162608,0.048374,1
1578,Solved,137434,0.041762,1
1579,Solved,1389,0.001462,1
1580,Solved,3909070,1.15347,1
1581,Solved,201941,0.05926,1
1583,Solved,1273552,0.366288,1
1584,Solved,318680,0.056657,1
1586,Solved,2031363,0.57759,1
1587,Solved,744383,0.204224,1
1588,Solved,16261,0.006332,1
1589,Solved,1278972,0.375889,1
1591,Timeout,-1,20,1
1593,Solved,5103400,1.50029,1
1594,Solved,148799,0.046034,1
1595,Solved,3057436,0.70274,1
1598,Solved,146351,0.044086,1
1600,Solved,3862,0.002004,1
1601,Solved,492981,0.146385,1
1603,Solved,7149,0.002787,1
1604,Solved,1638104,0.471796,1
1606,Solved,377,0.000999,1
1607,Solved,523849,0.156537,1
1609,Solved,9945,0.003672,1
1610,Solved,50913,0.011555,1
1612,Solved,7198,0.002428,1
1613,Solved,14601106,4.36631,1
1614,Solved,39334,0.011945,1
1616,Solved,3440,0.001558,1
1617,Solved,283525,0.076056,1
1618,Solved,463263,0.071255,1
1619,Solved,106,0.000825,1
1620,Solved,21766,0.00568,1
1621,Solved,10437963,3.06307,1
1623,Solved,14857,0.005908,1
1624,Solved,6000,0.002691,1
1626,Solved,1003027,0.198798,1
1627,Solved,14847,0.005717,1
1628,Solved,71655,0.022102,1
1629,Solved,4636,0.002576,1
1632,Solved,467,0.00102,1
1635,Solved,16261,0.005531,1
1636,Solved,52203,0.009613,1
1637,Solved,485,0.000974,1
1638,Solved,141868,0.042713,1
1639,Solved,4687708,1.37049,1
1640,Solved,201,0.001005,1
1641,Solved,16310,0.004551,1
1642,Solved,1163399,0.193314,1
1644,Solved,1654031,0.482393,1
1646,Solved,9468,0.003778,1
1647,Solved,2826793,0.822323,1
1649,Solved,72221,0.022358,1
1651,Solved,5111663,1.4311,1
1652,Solved,3257,0.001465,1
1653,Solved,1,0.000734,1
1655,Solved,485,0.001046,1
1656,Solved,9396,0.003683,1
1657,Solved,11593450,3.28918,1
1658,Solved,1645006,0.491365,1
1660,Solved,854982,0.184029,1
1661,Solved,45535,0.014185,1
1662,Solved,3975122,1.18951,1
1663,Solved,141,0.000911,1
1664,Solved,81651,0.02523,1
1665,Solved,8556704,2.54354,1
1666,Solved,4908545,1.39113,1
1668,Solved,5183738,1.48985,1
1669,Solved,1610704,0.478568,1
1670,Solved,10086163,3.01318,1
1671,Solved,677,0.001252,1
1672,Solved,99463,0.029933,1
1673,Solved,1282703,0.238786,1
1674,Solved,11,0.000685,1
1675,Timeout,-1,20,1
1676,Solved,10950,0.003859,1
1677,Solved,2591733,0.503626,1
1679,Solved,183116,0.032357,1
1680,Solved,843210,0.167048,1
1682,Solved,1917700,0.384384,1
1683,Solved,260827,0.074523,1
1685,Solved,1748,0.001516,1
1686,Solved,1282593,0.231902,1
1687,Solved,216112,0.064021,1
1688,Solved,2002742,0.56926,1
1689,Solved,419,0.000931,1
1690,Solved,6,0.000835,1
1691,Solved,56023,0.016283,1
1693,Solved,19930,0.006539,1
1694,Solved,695,0.001276,1
1695,Solved,1181161,0.230984,1
1696,Solved,1604,0.001558,1
1698,Solved,161949,0.047926,1
1699,Solved,21744,0.00745,1
1700,Solved,61,0.000793,1
1701,Solved,1592209,0.457073,1
