Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
1136,Solved,6089,0.003933,1
1137,Solved,18238669,7.01354,1
1138,Solved,1503181,0.46926,1
1139,Solved,44,0.002362,1
1140,Solved,12893,0.004889,1
1141,Solved,1511019,0.478924,1
1142,Solved,7274,0.004111,1
1143,Solved,18745869,6.74976,1
1144,Solved,4927959,1.14596,1
1145,Solved,1637991,0.253694,1
1146,Solved,1514946,0.542477,1
1147,Solved,76,0.002315,1
1148,Solved,27504,0.009463,1
1149,Solved,96322,0.031102,1
1150,Solved,34706505,12.4532,1
1151,Solved,17,0.002099,1
1152,Solved,17,0.002563,1
1153,Solved,4783,0.004219,1
1154,Solved,137,0.00301,1
1155,Solved,30101403,11.6737,1
1156,Solved,49364,0.015856,1
1157,Solved,9064965,3.68408,1
1158,Solved,7353,0.004711,1
1159,Solved,33,0.002007,1
1160,Solved,17,0.005815,1
1161,Solved,1,0.010076,1
1162,Solved,71270,0.025682,1
1163,Solved,30949,0.008006,1
1164,Solved,232305039,55.4016,1
1165,Solved,89,0.00252,1
1166,Solved,1198,0.003317,1
1167,Solved,19026634,4.57816,1
1168,Solved,12365,0.006244,1
1169,Solved,4519,0.004999,1
1170,Solved,468127,0.197013,1
1171,Solved,145,0.002434,1
1172,Solved,206294018,49.9233,1
1173,Solved,28,0.003082,1
1174,Solved,28,0.002334,1
1175,Timeout,-1,60,1
1176,Solved,16,0.001779,1
1177,Solved,5514,0.003955,1
1178,Solved,4583,0.003084,1
1179,Timeout,-1,60,1
1180,Solved,1613121,0.62519,1
1181,Solved,17,0.001825,1
1182,Timeout,-1,60,1
1183,Solved,12901,0.005011,1
1184,Solved,25,0.002017,1
1185,Solved,17,0.001782,1
1186,Solved,773,0.00225,1
1187,Solved,35358,0.015813,1
1188,Solved,11201,0.004097,1
1189,Solved,4358,0.002997,1
1190,Solved,12365,0.005629,1
1191,Timeout,-1,60,1
1192,Solved,19561,0.011316,1
1193,Solved,9061038,3.18296,1
1194,Solved,51333,0.016252,1
1195,Solved,25,0.001795,1
1196,Solved,89,0.002074,1
1197,Solved,8614,0.005324,1
1198,Solved,17,0.001811,1
1199,Solved,17,0.002248,1
1200,Solved,1536,0.002347,1
1201,Solved,3006876,0.699235,1
1202,Solved,20848068,7.28965,1
1203,Solved,28,0.002164,1
1204,Solved,42074970,13.894,1
1205,Solved,17,0.002182,1
1206,Solved,1048629,0.121489,1
1207,Solved,17,0.001779,1
1208,Solved,52056,0.01672,1
1209,Solved,17,0.001769,1
1210,Solved,18649201,6.67793,1
1211,Solved,1,0.002268,1
1212,Timeout,-1,60,1
1213,Solved,7506252,2.95918,1
1214,Solved,36262,0.011559,1
1215,Solved,12491,0.006111,1
1216,Solved,2448,0.003007,1
1217,Solved,43289,0.017919,1
1218,Timeout,-1,60,1
1219,Solved,420111,0.134404,1
1220,Solved,17,0.001887,1
1221,Solved,2,0.001875,1
1222,Solved,43956,0.01732,1
1223,Solved,1511019,0.467764,1
1224,Solved,21341315,6.43345,1
1225,Solved,17,0.002032,1
1226,Solved,43289,0.018562,1
1227,Solved,18281870,6.69534,1
1228,Solved,614790,0.253125,1
1229,Solved,36871594,15.54,1
1230,Solved,7866,0.005223,1
1231,Solved,43289,0.021566,1
1232,Timeout,-1,60,1
1233,Solved,17,0.001526,1
1234,Solved,4703,0.004591,1
1235,Solved,17,0.002606,1
1236,Solved,17,0.002502,1
1237,Solved,15,0.00263,1
1238,Solved,252,0.002446,1
1239,Solved,52056,0.016504,1
1240,Solved,17,0.002522,1
1241,Timeout,-1,60,1
1242,Solved,17,0.002512,1
1243,Solved,4519,0.003816,1
1244,Solved,17,0.00241,1
1245,Solved,98311,0.025283,1
1246,Solved,33022,0.010784,1
1247,Solved,427529,0.15348,1
1248,Solved,4511268,1.86039,1
1249,Solved,2480249,0.673508,1
1250,Timeout,-1,60,1
1251,Solved,18281870,6.45626,1
1252,Solved,17,0.002157,1
1253,Timeout,-1,60,1
1254,Solved,3942,0.005175,1
1255,Solved,4110,0.002852,1
1256,Solved,4711,0.003531,1
1257,Solved,420111,0.163962,1
1258,Solved,9,0.002206,1
1259,Solved,27553,0.012778,1
1260,Solved,17,0.002328,1
1261,Solved,1514978,0.469584,1
1262,Timeout,-1,60,1
1263,Solved,17,0.004074,1
1264,Solved,59489,0.015959,1
1265,Solved,6100,0.009517,1
1266,Solved,4535,0.003318,1
1267,Solved,43289,0.0148,1
1268,Solved,12365,0.005335,1
1269,Solved,393152,0.154196,1
1270,Timeout,-1,60,1
1271,Solved,719,0.002694,1
1272,Solved,4527,0.003889,1
1273,Solved,701,0.003451,1
1274,Solved,29731,0.010262,1
1275,Solved,43956,0.020155,1
1276,Solved,4503,0.003119,1
1277,Solved,20848068,6.16806,1
1278,Solved,5514,0.003115,1
1279,Solved,4711,0.004371,1
1280,Solved,18281870,6.70217,1
1281,Solved,10655022,3.50098,1
1282,Solved,44387477,15.2753,1
1283,Solved,17,0.002271,1
1284,Timeout,-1,60,1
1285,Solved,2555702,0.598404,1
1286,Solved,4110,0.004099,1
1287,Solved,938,0.002731,1
1288,Solved,17,0.002436,1
1289,Solved,3019073,1.27805,1
1290,Timeout,-1,60,1
1291,Solved,4607,0.003506,1
1292,Solved,4743,0.005497,1
1293,Solved,44118,0.019741,1
1294,Timeout,-1,60,1
1295,Solved,39025,0.014113,1
1296,Solved,4700556,1.02577,1
1297,Solved,4519,0.003401,1
1298,Solved,25,0.002887,1
1299,Solved,4110,0.003029,1
1300,Solved,901,0.00245,1
1301,Solved,57833,0.014624,1
1302,Solved,2625035,0.916002,1
1303,Solved,49415,0.020268,1
1304,Timeout,-1,60,1
1305,Solved,9,0.002709,1
1306,Solved,584,0.002033,1
1307,Solved,1503445,0.575003,1
1308,Solved,584,0.001957,1
1309,Solved,43956,0.018715,1
1310,Solved,12365,0.006546,1
1311,Solved,1,0.001752,1
1312,Solved,18281870,7.04165,1
1313,Solved,17,0.002488,1
1314,Solved,17,0.002132,1
1315,Solved,73709,0.027882,1
1316,Solved,800,0.002871,1
1317,Solved,11142029,2.10938,1
1318,Solved,52056,0.011836,1
1319,Timeout,-1,60,1
1320,Solved,18649201,6.22508,1
1321,Solved,6100,0.004312,1
1322,Solved,532214,0.221074,1
1323,Solved,104636729,26.8823,1
1324,Solved,2571327,0.902413,1
1325,Timeout,-1,60,1
1326,Timeout,-1,60,1
1327,Solved,17,0.00162,1
1328,Solved,17,0.001828,1
1329,Solved,12365,0.00775,1
1330,Solved,8438,0.00401,1
1331,Solved,93403,0.034344,1
1332,Solved,26471467,8.57439,1
1333,Solved,33,0.002371,1
1334,Solved,4711,0.002749,1
1335,Solved,1511019,0.483047,1
1336,Solved,87373,0.0369,1
1337,Solved,20,0.001739,1
1338,Solved,17,0.0029,1
1339,Solved,17,0.00175,1
1340,Solved,57680,0.013202,1
1341,Solved,9030183,3.54324,1
1342,Solved,710,0.00182,1
1343,Solved,14900274,4.95008,1
1344,Timeout,-1,60,1
1345,Solved,4023,0.002386,1
1346,Solved,9,0.001931,1
1347,Solved,17,0.002151,1
1348,Solved,4055999,1.3134,1
1349,Solved,2,0.001373,1
1350,Solved,3491769,0.8823,1
1351,Solved,3282007,0.702985,1
1352,Timeout,-1,60,1
1353,Solved,773,0.002884,1
1354,Solved,12005580,2.741,1
1355,Solved,4711,0.003512,1
1356,Solved,4608,0.002287,1
1357,Solved,3002973,1.07949,1
1358,Solved,4583,0.003897,1
1359,Solved,8870,0.00542,1
1360,Timeout,-1,60,1
1361,Solved,7850,0.005148,1
1362,Solved,4269,0.003598,1
1363,Solved,36262,0.01016,1
1364,Solved,217,0.002527,1
1365,Solved,744,0.002368,1
1366,Solved,773,0.002632,1
1367,Solved,18056376,6.85432,1
1368,Solved,1503165,0.580511,1
1369,Solved,12389,0.006507,1
1370,Solved,92692,0.033153,1
1371,Solved,377440,0.116896,1
1372,Solved,41675254,13.9974,1
1373,Solved,10501933,4.02816,1
1374,Solved,6249,0.003624,1
1375,Solved,73709,0.026082,1
1376,Solved,54509034,13.2174,1
1377,Solved,480582,0.138722,1
1378,Solved,4519,0.003218,1
1379,Solved,53261719,19.4334,1
1380,Solved,50058,0.019126,1
1381,Solved,12373,0.006211,1
1382,Solved,39,0.002153,1
1383,Solved,9363261,1.07165,1
1384,Solved,17,0.002197,1
1385,Timeout,-1,60,1
1386,Solved,16756530,6.40008,1
1387,Timeout,-1,60,1
1388,Solved,17,0.00364,1
1389,Solved,7850,0.005166,1
1390,Solved,9002157,2.9464,1
1391,Solved,382336,0.120208,1
1392,Solved,12893,0.004764,1
1393,Solved,881,0.00222,1
1394,Timeout,-1,60,1
1395,Solved,3006876,1.28563,1
1396,Solved,7313,0.003752,1
1397,Solved,3279934,0.75144,1
1398,Solved,1938803,0.402178,1
1399,Solved,430918,0.178636,1
1400,Timeout,-1,60,1
1401,Solved,4519,0.00372,1
1402,Solved,8454,0.00514,1
1403,Solved,363,0.002195,1
1404,Solved,134110,0.053496,1
1405,Solved,133347,0.031055,1
1406,Solved,7275,0.005087,1
1407,Solved,75342344,28.9071,1
1408,Solved,51362,0.014779,1
1409,Solved,48697,0.021108,1
1410,Solved,6100,0.005216,1
1411,Solved,4519,0.003816,1
1412,Solved,17,0.001594,1
1413,Solved,17,0.002163,1
1414,Solved,414694,0.127343,1
1415,Solved,1503189,0.383614,1
1416,Timeout,-1,60,1
1417,Solved,6803,0.004298,1
1418,Solved,101978,0.036815,1
1419,Solved,92017,0.030218,1
1420,Solved,154,0.002627,1
1421,Solved,28,0.002035,1
1422,Solved,1522824,0.623792,1
1423,Solved,3256864,1.034,1
1424,Solved,9252121,3.80359,1
1425,Solved,4527,0.003744,1
1426,Timeout,-1,60,1
1427,Solved,4506660,1.68011,1
1428,Solved,9,0.00285,1
1429,Solved,382246,0.150581,1
1430,Solved,27553,0.010811,1
1431,Solved,43289,0.01676,1
1432,Solved,3942,0.003728,1
1433,Solved,12373,0.006523,1
1434,Solved,17,0.002662,1
1435,Solved,33,0.00229,1
1436,Solved,872,0.002551,1
1437,Solved,17,0.00157,1
1438,Solved,4719,0.002441,1
1439,Timeout,-1,60,1
1440,Solved,26333,0.009783,1
1441,Solved,50058,0.021979,1
1442,Timeout,-1,60,1
1443,Solved,719,0.001958,1
1444,Solved,41772589,14.3362,1
1445,Solved,4142,0.004223,1
1446,Solved,27504,0.0134,1
1447,Solved,11707,0.005208,1
1448,Solved,23270946,4.84452,1
1449,Solved,18326540,7.35841,1
1450,Solved,8213,0.005631,1
1451,Solved,6100,0.003684,1
1452,Solved,9030183,3.41659,1
1453,Solved,422121,0.136557,1
1454,Solved,387528,0.121175,1
1455,Solved,31447,0.011864,1
1456,Solved,6100,0.003477,1
1457,Solved,23984,0.005908,1
1458,Timeout,-1,60,1
1459,Solved,446,0.003729,1
1460,Solved,4711,0.005886,1
1461,Solved,34713894,13.7426,1
1462,Timeout,-1,60,1
1463,Solved,24879,0.007449,1
1464,Solved,27504,0.010906,1
1465,Solved,1,0.001507,1
1466,Solved,62545533,20.038,1
1467,Timeout,-1,60,1
1468,Solved,47709365,16.6703,1
1469,Solved,44020,0.017946,1
1470,Solved,17,0.002659,1
1471,Solved,1,0.002604,1
1472,Solved,22382,0.010456,1
1473,Solved,12365,0.006473,1
1474,Solved,3006876,1.08443,1
1475,Solved,22500149,5.06642,1
1476,Solved,4519,0.004207,1
1477,Solved,18281870,7.52451,1
1478,Solved,17,0.002763,1
1479,Solved,10501885,4.03861,1
1480,Solved,74318,0.019948,1
1481,Solved,17,0.002045,1
1482,Timeout,-1,60,1
1483,Solved,9037572,3.0154,1
1484,Solved,169,0.002323,1
1485,Solved,1,0.002192,1
1486,Solved,37501908,14.1054,1
1487,Solved,5883471,1.81489,1
1488,Timeout,-1,60,1
1489,Solved,6100,0.003536,1
1490,Solved,13568252,3.0331,1
1491,Solved,96174848,31.7981,1
1492,Solved,45551879,17.7921,1
1493,Timeout,-1,60,1
1494,Solved,4711,0.004041,1
