Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
299,Solved,9,0.002732,1
300,Solved,42720,0.016278,1
301,Solved,44392804,16.5363,1
302,Solved,41,0.002318,1
303,Solved,88,0.002135,1
304,Solved,4814620,1.70973,1
305,Solved,8421,0.004627,1
306,Solved,32072,0.015329,1
307,Timeout,-1,60,1
308,Solved,6487,0.004503,1
309,Solved,49679,0.019729,1
310,Solved,27504,0.01393,1
311,Solved,7729,0.003602,1
312,Solved,29667,0.012622,1
313,Solved,56,0.002419,1
314,Solved,773,0.002396,1
315,Solved,38545,0.009603,1
316,Solved,28,0.001932,1
317,Solved,3950,0.00294,1
318,Solved,1503197,0.289227,1
319,Solved,773,0.002933,1
320,Solved,4398,0.004001,1
321,Solved,152227,0.079945,1
322,Solved,9002157,2.88176,1
323,Solved,49697,0.022813,1
324,Solved,49487884,18.6567,1
325,Solved,28,0.001349,1
326,Solved,32424,0.01874,1
327,Solved,3968606,1.06483,1
328,Solved,103705,0.040919,1
329,Solved,17,0.00229,1
330,Solved,105,0.001209,1
331,Solved,11418,0.006813,1
332,Solved,17,0.002511,1
333,Solved,89,0.002402,1
334,Solved,3942,0.003778,1
335,Solved,38777,0.011305,1
336,Solved,17,0.002885,1
337,Solved,145458,0.045529,1
338,Solved,25,0.001987,1
339,Timeout,-1,60,1
340,Solved,31431,0.013774,1
341,Solved,25,0.002635,1
342,Solved,201,0.003998,1
343,Solved,41,0.002423,1
344,Solved,65,0.002345,1
345,Solved,36029669,12.2864,1
346,Solved,12033157,4.8049,1
347,Timeout,-1,60,1
348,Solved,92736,0.043718,1
349,Solved,35104873,13.1174,1
350,Solved,27688,0.013186,1
351,Solved,935,0.003305,1
352,Solved,81,0.002614,1
353,Solved,57024938,14.2962,1
354,Solved,98565,0.022735,1
355,Solved,22640544,7.66909,1
356,Solved,30816,0.01242,1
357,Solved,1281072,0.466782,1
358,Solved,90385,0.038906,1
359,Solved,577492,0.258925,1
360,Solved,59072,0.021416,1
361,Solved,4831,0.003957,1
362,Solved,27936,0.013587,1
